"Name","State","Notes","User","Tags","Created","Runtime","Sweep","accuracy_eval_samples","backend","batch_size","best_epoch","best_val_loss","checkpoint_loaded","checkpoint_path","cpu","cuda_available","cuda_version","dataset_start_date","directional_accuracy","forecast_horizon","gpu_compute_capability","gpu_device_index","gpu_graphics_clock_mhz_max","gpu_graphics_clock_mhz_mean","gpu_graphics_clock_mhz_min","gpu_memory_clock_mhz_max","gpu_memory_clock_mhz_mean","gpu_memory_clock_mhz_min","gpu_memory_total_mb_max","gpu_memory_total_mb_mean","gpu_memory_total_mb_min","gpu_memory_used_mb_max","gpu_memory_used_mb_mean","gpu_memory_used_mb_min","gpu_memory_utilization_percent_max","gpu_memory_utilization_percent_mean","gpu_memory_utilization_percent_min","gpu_name","gpu_power_watts_max","gpu_power_watts_mean","gpu_power_watts_min","gpu_telemetry_sample_count","gpu_temperature_c_max","gpu_temperature_c_mean","gpu_temperature_c_min","gpu_total_memory_gb","gpu_utilization_percent_max","gpu_utilization_percent_mean","gpu_utilization_percent_min","latency_max_ms","latency_mean_ms","latency_median_ms","latency_min_ms","latency_p95_ms","latency_p99_ms","lookback_window","mae","mape","model","os","parameter_count","peak_memory_allocated_mb","peak_memory_reserved_mb","precision","python","repeat_index","rmse","run_id","system_ram_gb","throughput_samples_per_sec","ticker_count","tickers","torch_version","trained_epochs","training_history_path"
"lstm-pytorch-fp16-bs8-rep1","finished","-","","","2026-05-29T14:42:52.000Z","3","","12937","pytorch","8","27","4.049888080009391","true","checkpoints\lstm_lb252_h21_in5_e30_2a00fcb3a7.pt","AMD64 Family 25 Model 116 Stepping 1, AuthenticAMD","true","12.6","2015-01-01","0.4046072974644403","21","8.9","0","210","210","210","405","405","405","8188","8188","8188","538.84765625","538.84765625","538.84765625","6","6","6","NVIDIA GeForce RTX 4070 Laptop GPU","4.132","4.132","4.132","5","44","44","44","7.996","49","49","49","7.089199993060902","2.035132999299094","0.8818000060273334","0.7439000037265942","5.486159995052731","6.86724200291792","252","0.078127421438694","22.28013038635254","lstm","Windows-11-10.0.26200-SP0","51521","184.18896484375","190","fp16","3.12.10","1","0.5411738157272339","20260529-200426_lstm-transformer_fp32-fp16_bs1-8-32","15.288","9072.351945245986","25","[""AAPL"",""MSFT"",""NVDA"",""AMD"",""META"",""GOOGL"",""AMZN"",""SPY"",""QQQ"",""DIA"",""IWM"",""JPM"",""GS"",""BAC"",""XOM"",""CVX"",""SMH"",""TSM"",""VIXY"",""^NSEI"",""RELIANCE.NS"",""TCS.NS"",""INFY.NS"",""CQQQ"",""FXI""]","2.12.0+cu126","30","checkpoints\lstm_lb252_h21_in5_e30_2a00fcb3a7.history.json"
"lstm-pytorch-fp16-bs8-rep2","finished","-","","","2026-05-29T14:43:19.000Z","2","","12937","pytorch","8","27","4.049888080009391","true","checkpoints\lstm_lb252_h21_in5_e30_2a00fcb3a7.pt","AMD64 Family 25 Model 116 Stepping 1, AuthenticAMD","true","12.6","2015-01-01","0.4046072974644403","21","8.9","0","210","210","210","405","405","405","8188","8188","8188","538.84765625","538.84765625","538.84765625","9","9","9","NVIDIA GeForce RTX 4070 Laptop GPU","3.906","3.906","3.906","4","44","44","44","7.996","16","16","16","9.347700004582292","1.93477900014841","0.865699999849312","0.7825999928172678","5.240959997900063","6.647177999402643","252","0.078127421438694","22.28013038635254","lstm","Windows-11-10.0.26200-SP0","51521","184.18896484375","190","fp16","3.12.10","2","0.5411738157272339","20260529-200426_lstm-transformer_fp32-fp16_bs1-8-32","15.288","9241.07658703075","25","[""AAPL"",""MSFT"",""NVDA"",""AMD"",""META"",""GOOGL"",""AMZN"",""SPY"",""QQQ"",""DIA"",""IWM"",""JPM"",""GS"",""BAC"",""XOM"",""CVX"",""SMH"",""TSM"",""VIXY"",""^NSEI"",""RELIANCE.NS"",""TCS.NS"",""INFY.NS"",""CQQQ"",""FXI""]","2.12.0+cu126","30","checkpoints\lstm_lb252_h21_in5_e30_2a00fcb3a7.history.json"
"lstm-pytorch-fp16-bs32-rep0","finished","-","","","2026-05-29T14:43:48.000Z","2","","12937","pytorch","32","27","4.049888080009391","true","checkpoints\lstm_lb252_h21_in5_e30_2a00fcb3a7.pt","AMD64 Family 25 Model 116 Stepping 1, AuthenticAMD","true","12.6","2015-01-01","0.4046072974644403","21","8.9","0","240","227.1428571428571","210","405","405","405","8188","8188","8188","562.84765625","562.84765625","562.84765625","11","7.571428571428571","5","NVIDIA GeForce RTX 4070 Laptop GPU","4.814","4.3147142857142855","3.649","7","44","44","44","7.996","56","32.857142857142854","2","21.245800002361648","3.656464999075979","3.076350003539119","1.6073000006144866","5.60476000100607","8.942080000561027","252","0.0781274363398552","22.28023147583008","lstm","Windows-11-10.0.26200-SP0","51521","184.24658203125","214","fp16","3.12.10","0","0.5411738157272339","20260529-200426_lstm-transformer_fp32-fp16_bs1-8-32","15.288","10401.937348866775","25","[""AAPL"",""MSFT"",""NVDA"",""AMD"",""META"",""GOOGL"",""AMZN"",""SPY"",""QQQ"",""DIA"",""IWM"",""JPM"",""GS"",""BAC"",""XOM"",""CVX"",""SMH"",""TSM"",""VIXY"",""^NSEI"",""RELIANCE.NS"",""TCS.NS"",""INFY.NS"",""CQQQ"",""FXI""]","2.12.0+cu126","30","checkpoints\lstm_lb252_h21_in5_e30_2a00fcb3a7.history.json"
"lstm-pytorch-fp16-bs32-rep1","finished","-","","","2026-05-29T14:44:16.000Z","4","","12937","pytorch","32","27","4.049888080009391","true","checkpoints\lstm_lb252_h21_in5_e30_2a00fcb3a7.pt","AMD64 Family 25 Model 116 Stepping 1, AuthenticAMD","true","12.6","2015-01-01","0.4046072974644403","21","8.9","0","210","210","210","405","405","405","8188","8188","8188","562.84765625","562.84765625","562.84765625","9","6.75","0","NVIDIA GeForce RTX 4070 Laptop GPU","4.759","4.0595","1.961","4","44","44","44","7.996","41","30.75","0","6.316599989077076","1.7972189998545218","0.8300999979837798","0.759899994591251","5.440415008342825","5.492424994590697","252","0.0781274363398552","22.28023147583008","lstm","Windows-11-10.0.26200-SP0","51521","184.24658203125","214","fp16","3.12.10","1","0.5411738157272339","20260529-200426_lstm-transformer_fp32-fp16_bs1-8-32","15.288","38549.572434314454","25","[""AAPL"",""MSFT"",""NVDA"",""AMD"",""META"",""GOOGL"",""AMZN"",""SPY"",""QQQ"",""DIA"",""IWM"",""JPM"",""GS"",""BAC"",""XOM"",""CVX"",""SMH"",""TSM"",""VIXY"",""^NSEI"",""RELIANCE.NS"",""TCS.NS"",""INFY.NS"",""CQQQ"",""FXI""]","2.12.0+cu126","30","checkpoints\lstm_lb252_h21_in5_e30_2a00fcb3a7.history.json"
"lstm-pytorch-fp16-bs32-rep2","finished","-","","","2026-05-29T14:44:47.000Z","4","","12937","pytorch","32","27","4.049888080009391","true","checkpoints\lstm_lb252_h21_in5_e30_2a00fcb3a7.pt","AMD64 Family 25 Model 116 Stepping 1, AuthenticAMD","true","12.6","2015-01-01","0.4046072974644403","21","8.9","0","240","235.71428571428572","210","405","405","405","8188","8188","8188","562.84765625","562.84765625","562.84765625","5","3.5714285714285716","0","NVIDIA GeForce RTX 4070 Laptop GPU","5.104","4.659999999999999","1.996","7","44","44","44","7.996","56","40","0","6.523599993670359","3.44281399884494","2.959299999929499","0.8443999977316707","5.000929989182623","6.02671899905545","252","0.0781274363398552","22.28023147583008","lstm","Windows-11-10.0.26200-SP0","51521","184.24658203125","214","fp16","3.12.10","2","0.5411738157272339","20260529-200426_lstm-transformer_fp32-fp16_bs1-8-32","15.288","10813.368026480031","25","[""AAPL"",""MSFT"",""NVDA"",""AMD"",""META"",""GOOGL"",""AMZN"",""SPY"",""QQQ"",""DIA"",""IWM"",""JPM"",""GS"",""BAC"",""XOM"",""CVX"",""SMH"",""TSM"",""VIXY"",""^NSEI"",""RELIANCE.NS"",""TCS.NS"",""INFY.NS"",""CQQQ"",""FXI""]","2.12.0+cu126","30","checkpoints\lstm_lb252_h21_in5_e30_2a00fcb3a7.history.json"
"transformer-pytorch-fp32-bs1-rep0","finished","-","","","2026-05-29T14:49:50.000Z","3","","12937","pytorch","1","5","3.980493880000211","false","checkpoints\transformer_lb252_h21_in5_e30_2a00fcb3a7.pt","AMD64 Family 25 Model 116 Stepping 1, AuthenticAMD","true","12.6","2015-01-01","0.49165120593692024","21","8.9","0","2460","2460","2460","8001","8001","8001","8188","8188","8188","562.84765625","562.84765625","562.84765625","44","44","44","NVIDIA GeForce RTX 4070 Laptop GPU","90.695","90.695","90.695","2","76","76","76","7.996","86","86","86","1.9745999888982624","1.0496200004126877","0.9879500066745096","0.8073999924818054","1.3358399992284828","1.9218330048897772","252","0.08003412932157516","25.550546646118164","transformer","Windows-11-10.0.26200-SP0","100417","146.01220703125","204","fp32","3.12.10","0","0.5412338376045227","20260529-200426_lstm-transformer_fp32-fp16_bs1-8-32","15.288","1012.1969666927292","25","[""AAPL"",""MSFT"",""NVDA"",""AMD"",""META"",""GOOGL"",""AMZN"",""SPY"",""QQQ"",""DIA"",""IWM"",""JPM"",""GS"",""BAC"",""XOM"",""CVX"",""SMH"",""TSM"",""VIXY"",""^NSEI"",""RELIANCE.NS"",""TCS.NS"",""INFY.NS"",""CQQQ"",""FXI""]","2.12.0+cu126","30","checkpoints\transformer_lb252_h21_in5_e30_2a00fcb3a7.history.json"
"transformer-pytorch-fp32-bs1-rep1","finished","-","","","2026-05-29T14:50:23.000Z","3","","12937","pytorch","1","5","3.980493880000211","true","checkpoints\transformer_lb252_h21_in5_e30_2a00fcb3a7.pt","AMD64 Family 25 Model 116 Stepping 1, AuthenticAMD","true","12.6","2015-01-01","0.49165120593692024","21","8.9","0","210","210","210","405","405","405","8188","8188","8188","532.84765625","532.84765625","532.84765625","0","0","0","NVIDIA GeForce RTX 4070 Laptop GPU","3.714","3.714","3.714","4","54","54","54","7.996","0","0","0","2.8959000046597794","1.65947200046503","1.7151999927591532","1.199899998027831","2.339225001924205","2.767991995933699","252","0.08003409951925278","25.550308227539062","transformer","Windows-11-10.0.26200-SP0","100417","137.49951171875","182","fp32","3.12.10","1","0.5412338376045227","20260529-200426_lstm-transformer_fp32-fp16_bs1-8-32","15.288","583.0223905209747","25","[""AAPL"",""MSFT"",""NVDA"",""AMD"",""META"",""GOOGL"",""AMZN"",""SPY"",""QQQ"",""DIA"",""IWM"",""JPM"",""GS"",""BAC"",""XOM"",""CVX"",""SMH"",""TSM"",""VIXY"",""^NSEI"",""RELIANCE.NS"",""TCS.NS"",""INFY.NS"",""CQQQ"",""FXI""]","2.12.0+cu126","30","checkpoints\transformer_lb252_h21_in5_e30_2a00fcb3a7.history.json"
"transformer-pytorch-fp32-bs1-rep2","finished","-","","","2026-05-29T14:50:52.000Z","3","","12937","pytorch","1","5","3.980493880000211","true","checkpoints\transformer_lb252_h21_in5_e30_2a00fcb3a7.pt","AMD64 Family 25 Model 116 Stepping 1, AuthenticAMD","true","12.6","2015-01-01","0.49165120593692024","21","8.9","0","210","210","210","405","405","405","8188","8188","8188","532.84765625","532.84765625","532.84765625","5","1.25","0","NVIDIA GeForce RTX 4070 Laptop GPU","4.233","3.822","3.685","4","51","51","51","7.996","86","21.5","0","2.80239999119658","1.78419899995788","1.7377000040141866","1.638800007640384","2.165164997131797","2.2772049970808466","252","0.08003407716751099","25.55006217956543","transformer","Windows-11-10.0.26200-SP0","100417","137.49951171875","182","fp32","3.12.10","2","0.5412339568138123","20260529-200426_lstm-transformer_fp32-fp16_bs1-8-32","15.288","575.4733254819259","25","[""AAPL"",""MSFT"",""NVDA"",""AMD"",""META"",""GOOGL"",""AMZN"",""SPY"",""QQQ"",""DIA"",""IWM"",""JPM"",""GS"",""BAC"",""XOM"",""CVX"",""SMH"",""TSM"",""VIXY"",""^NSEI"",""RELIANCE.NS"",""TCS.NS"",""INFY.NS"",""CQQQ"",""FXI""]","2.12.0+cu126","30","checkpoints\transformer_lb252_h21_in5_e30_2a00fcb3a7.history.json"
"transformer-pytorch-fp32-bs8-rep0","finished","-","","","2026-05-29T14:51:21.000Z","4","","12937","pytorch","8","5","3.980493880000211","true","checkpoints\transformer_lb252_h21_in5_e30_2a00fcb3a7.pt","AMD64 Family 25 Model 116 Stepping 1, AuthenticAMD","true","12.6","2015-01-01","0.49165120593692024","21","8.9","0","210","210","210","405","405","405","8188","8188","8188","534.84765625","534.84765625","534.84765625","27","27","27","NVIDIA GeForce RTX 4070 Laptop GPU","4.09","4.09","4.09","4","49","49","49","7.996","40","40","40","5.021699995268136","1.8259779998334125","0.9894999966491014","0.7151000027079135","3.877684998587938","4.05466800788418","252","0.08003407716751099","25.55018424987793","transformer","Windows-11-10.0.26200-SP0","100417","137.533203125","184","fp32","3.12.10","0","0.5412339568138123","20260529-200426_lstm-transformer_fp32-fp16_bs1-8-32","15.288","8084.891386651492","25","[""AAPL"",""MSFT"",""NVDA"",""AMD"",""META"",""GOOGL"",""AMZN"",""SPY"",""QQQ"",""DIA"",""IWM"",""JPM"",""GS"",""BAC"",""XOM"",""CVX"",""SMH"",""TSM"",""VIXY"",""^NSEI"",""RELIANCE.NS"",""TCS.NS"",""INFY.NS"",""CQQQ"",""FXI""]","2.12.0+cu126","30","checkpoints\transformer_lb252_h21_in5_e30_2a00fcb3a7.history.json"
"transformer-pytorch-fp32-bs8-rep1","finished","-","","","2026-05-29T14:51:49.000Z","2","","12937","pytorch","8","5","3.980493880000211","true","checkpoints\transformer_lb252_h21_in5_e30_2a00fcb3a7.pt","AMD64 Family 25 Model 116 Stepping 1, AuthenticAMD","true","12.6","2015-01-01","0.49165120593692024","21","8.9","0","210","210","210","405","405","405","8188","8188","8188","534.84765625","534.84765625","534.84765625","0","0","0","NVIDIA GeForce RTX 4070 Laptop GPU","3.841","3.841","3.841","5","48","48","48","7.996","12","12","12","8.489900006679818","2.492385001096409","2.6009500070358627","0.7364000048255548","3.816099995310651","4.891646008763947","252","0.0800340473651886","25.549819946289062","transformer","Windows-11-10.0.26200-SP0","100417","137.533203125","184","fp32","3.12.10","1","0.5412339568138123","20260529-200426_lstm-transformer_fp32-fp16_bs1-8-32","15.288","3075.799218885061","25","[""AAPL"",""MSFT"",""NVDA"",""AMD"",""META"",""GOOGL"",""AMZN"",""SPY"",""QQQ"",""DIA"",""IWM"",""JPM"",""GS"",""BAC"",""XOM"",""CVX"",""SMH"",""TSM"",""VIXY"",""^NSEI"",""RELIANCE.NS"",""TCS.NS"",""INFY.NS"",""CQQQ"",""FXI""]","2.12.0+cu126","30","checkpoints\transformer_lb252_h21_in5_e30_2a00fcb3a7.history.json"
"transformer-pytorch-fp32-bs8-rep2","finished","-","","","2026-05-29T14:52:18.000Z","2","","12937","pytorch","8","5","3.980493880000211","true","checkpoints\transformer_lb252_h21_in5_e30_2a00fcb3a7.pt","AMD64 Family 25 Model 116 Stepping 1, AuthenticAMD","true","12.6","2015-01-01","0.49165120593692024","21","8.9","0","285","240","210","405","405","405","8188","8188","8188","534.84765625","534.84765625","534.84765625","5","2","0","NVIDIA GeForce RTX 4070 Laptop GPU","6.438","3.8508","2.126","5","48","47.4","47","7.996","83","33.2","0","4.242900002282113","2.3992199983331375","2.896350000810344","0.8121999999275431","3.0481249901640695","3.2661659986479257","252","0.080034039914608","25.549701690673828","transformer","Windows-11-10.0.26200-SP0","100417","137.533203125","184","fp32","3.12.10","2","0.5412339568138123","20260529-200426_lstm-transformer_fp32-fp16_bs1-8-32","15.288","2762.0971214672786","25","[""AAPL"",""MSFT"",""NVDA"",""AMD"",""META"",""GOOGL"",""AMZN"",""SPY"",""QQQ"",""DIA"",""IWM"",""JPM"",""GS"",""BAC"",""XOM"",""CVX"",""SMH"",""TSM"",""VIXY"",""^NSEI"",""RELIANCE.NS"",""TCS.NS"",""INFY.NS"",""CQQQ"",""FXI""]","2.12.0+cu126","30","checkpoints\transformer_lb252_h21_in5_e30_2a00fcb3a7.history.json"
"transformer-pytorch-fp32-bs32-rep0","finished","-","","","2026-05-29T14:52:44.000Z","3","","12937","pytorch","32","5","3.980493880000211","true","checkpoints\transformer_lb252_h21_in5_e30_2a00fcb3a7.pt","AMD64 Family 25 Model 116 Stepping 1, AuthenticAMD","true","12.6","2015-01-01","0.49165120593692024","21","8.9","0","1980","652.5","210","8001","2304","405","8188","8188","8188","552.84765625","552.84765625","552.84765625","10","2.5","0","NVIDIA GeForce RTX 4070 Laptop GPU","6.144","3.132","2.128","4","52","47.5","46","7.996","56","17.75","5","2.903800006606616","1.6225300006044563","1.5746999997645617","1.522499995189719","1.8179350008722397","2.48423801007448","252","0.0800340324640274","25.549585342407227","transformer","Windows-11-10.0.26200-SP0","100417","138.13671875","186","fp32","3.12.10","0","0.5412339568138123","20260529-200426_lstm-transformer_fp32-fp16_bs1-8-32","15.288","20321.331050221896","25","[""AAPL"",""MSFT"",""NVDA"",""AMD"",""META"",""GOOGL"",""AMZN"",""SPY"",""QQQ"",""DIA"",""IWM"",""JPM"",""GS"",""BAC"",""XOM"",""CVX"",""SMH"",""TSM"",""VIXY"",""^NSEI"",""RELIANCE.NS"",""TCS.NS"",""INFY.NS"",""CQQQ"",""FXI""]","2.12.0+cu126","30","checkpoints\transformer_lb252_h21_in5_e30_2a00fcb3a7.history.json"
"transformer-pytorch-fp32-bs32-rep1","finished","-","","","2026-05-29T14:53:11.000Z","3","","12937","pytorch","32","5","3.980493880000211","true","checkpoints\transformer_lb252_h21_in5_e30_2a00fcb3a7.pt","AMD64 Family 25 Model 116 Stepping 1, AuthenticAMD","true","12.6","2015-01-01","0.49165120593692024","21","8.9","0","210","210","210","405","405","405","8188","8188","8188","552.84765625","552.84765625","552.84765625","0","0","0","NVIDIA GeForce RTX 4070 Laptop GPU","3.795","3.795","3.795","4","46","46","46","7.996","8","8","8","3.2267000060528517","1.6598189997603183","1.5701000011176802","1.5191000129561871","2.0916350062179845","2.84168899888755","252","0.0800340324640274","25.54946517944336","transformer","Windows-11-10.0.26200-SP0","100417","138.13671875","186","fp32","3.12.10","1","0.5412339568138123","20260529-200426_lstm-transformer_fp32-fp16_bs1-8-32","15.288","20380.867446163116","25","[""AAPL"",""MSFT"",""NVDA"",""AMD"",""META"",""GOOGL"",""AMZN"",""SPY"",""QQQ"",""DIA"",""IWM"",""JPM"",""GS"",""BAC"",""XOM"",""CVX"",""SMH"",""TSM"",""VIXY"",""^NSEI"",""RELIANCE.NS"",""TCS.NS"",""INFY.NS"",""CQQQ"",""FXI""]","2.12.0+cu126","30","checkpoints\transformer_lb252_h21_in5_e30_2a00fcb3a7.history.json"
"transformer-pytorch-fp32-bs32-rep2","finished","-","","","2026-05-29T14:53:39.000Z","3","","12937","pytorch","32","5","3.980493880000211","true","checkpoints\transformer_lb252_h21_in5_e30_2a00fcb3a7.pt","AMD64 Family 25 Model 116 Stepping 1, AuthenticAMD","true","12.6","2015-01-01","0.49165120593692024","21","8.9","0","210","210","210","405","405","405","8188","8188","8188","552.84765625","552.84765625","552.84765625","26","26","26","NVIDIA GeForce RTX 4070 Laptop GPU","7.553","7.553","7.553","4","46","46","46","7.996","84","84","84","2.9565000004367903","1.7141909997735638","1.6518000047653911","1.547400010167621","2.0072400016942984","2.7925559910363527","252","0.08003401011228561","25.54934310913086","transformer","Windows-11-10.0.26200-SP0","100417","138.13671875","186","fp32","3.12.10","2","0.5412339568138123","20260529-200426_lstm-transformer_fp32-fp16_bs1-8-32","15.288","19372.80536849558","25","[""AAPL"",""MSFT"",""NVDA"",""AMD"",""META"",""GOOGL"",""AMZN"",""SPY"",""QQQ"",""DIA"",""IWM"",""JPM"",""GS"",""BAC"",""XOM"",""CVX"",""SMH"",""TSM"",""VIXY"",""^NSEI"",""RELIANCE.NS"",""TCS.NS"",""INFY.NS"",""CQQQ"",""FXI""]","2.12.0+cu126","30","checkpoints\transformer_lb252_h21_in5_e30_2a00fcb3a7.history.json"
"transformer-pytorch-fp16-bs1-rep0","finished","-","","","2026-05-29T14:54:06.000Z","4","","12937","pytorch","1","5","3.980493880000211","true","checkpoints\transformer_lb252_h21_in5_e30_2a00fcb3a7.pt","AMD64 Family 25 Model 116 Stepping 1, AuthenticAMD","true","12.6","2015-01-01","0.4005102040816326","21","8.9","0","210","210","210","405","405","405","8188","8188","8188","538.84765625","538.84765625","538.84765625","5","5","5","NVIDIA GeForce RTX 4070 Laptop GPU","4.065","4.065","4.065","2","46","46","46","7.996","19","19","19","2.882299988414161","1.019007000431884","0.8933999997680075","0.8325999951921403","1.933649996499298","2.3177029968064775","252","0.07999518513679504","25.52910804748535","transformer","Windows-11-10.0.26200-SP0","100417","72.81640625","98","fp16","3.12.10","0","0.5412052869796753","20260529-200426_lstm-transformer_fp32-fp16_bs1-8-32","15.288","1119.3194540627644","25","[""AAPL"",""MSFT"",""NVDA"",""AMD"",""META"",""GOOGL"",""AMZN"",""SPY"",""QQQ"",""DIA"",""IWM"",""JPM"",""GS"",""BAC"",""XOM"",""CVX"",""SMH"",""TSM"",""VIXY"",""^NSEI"",""RELIANCE.NS"",""TCS.NS"",""INFY.NS"",""CQQQ"",""FXI""]","2.12.0+cu126","30","checkpoints\transformer_lb252_h21_in5_e30_2a00fcb3a7.history.json"
"transformer-pytorch-fp16-bs1-rep1","finished","-","","","2026-05-29T14:54:38.000Z","4","","12937","pytorch","1","5","3.980493880000211","true","checkpoints\transformer_lb252_h21_in5_e30_2a00fcb3a7.pt","AMD64 Family 25 Model 116 Stepping 1, AuthenticAMD","true","12.6","2015-01-01","0.4005102040816326","21","8.9","0","210","210","210","405","405","405","8188","8188","8188","538.84765625","538.84765625","538.84765625","17","17","17","NVIDIA GeForce RTX 4070 Laptop GPU","3.941","3.941","3.941","3","46","46","46","7.996","18","18","18","3.413200000068173","1.079369999933988","1.0284999953000806","0.8440000092377886","1.5037749901239297","1.8138549952709664","252","0.07999519258737564","25.529224395751953","transformer","Windows-11-10.0.26200-SP0","100417","72.81640625","98","fp16","3.12.10","1","0.5412052869796753","20260529-200426_lstm-transformer_fp32-fp16_bs1-8-32","15.288","972.2897467862746","25","[""AAPL"",""MSFT"",""NVDA"",""AMD"",""META"",""GOOGL"",""AMZN"",""SPY"",""QQQ"",""DIA"",""IWM"",""JPM"",""GS"",""BAC"",""XOM"",""CVX"",""SMH"",""TSM"",""VIXY"",""^NSEI"",""RELIANCE.NS"",""TCS.NS"",""INFY.NS"",""CQQQ"",""FXI""]","2.12.0+cu126","30","checkpoints\transformer_lb252_h21_in5_e30_2a00fcb3a7.history.json"
"transformer-pytorch-fp16-bs1-rep2","finished","-","","","2026-05-29T14:55:05.000Z","4","","12937","pytorch","1","5","3.980493880000211","true","checkpoints\transformer_lb252_h21_in5_e30_2a00fcb3a7.pt","AMD64 Family 25 Model 116 Stepping 1, AuthenticAMD","true","12.6","2015-01-01","0.4005102040816326","21","8.9","0","210","210","210","405","405","405","8188","8188","8188","538.84765625","538.84765625","538.84765625","0","0","0","NVIDIA GeForce RTX 4070 Laptop GPU","3.392","3.392","3.392","3","46","46","46","7.996","7","7","7","2.945300002465956","1.1558810007409193","0.9848500048974528","0.8387999987462536","1.9344249893038064","2.7905630055465744","252","0.07999520003795624","25.529342651367188","transformer","Windows-11-10.0.26200-SP0","100417","72.81640625","98","fp16","3.12.10","2","0.5412052869796753","20260529-200426_lstm-transformer_fp32-fp16_bs1-8-32","15.288","1015.3830482075538","25","[""AAPL"",""MSFT"",""NVDA"",""AMD"",""META"",""GOOGL"",""AMZN"",""SPY"",""QQQ"",""DIA"",""IWM"",""JPM"",""GS"",""BAC"",""XOM"",""CVX"",""SMH"",""TSM"",""VIXY"",""^NSEI"",""RELIANCE.NS"",""TCS.NS"",""INFY.NS"",""CQQQ"",""FXI""]","2.12.0+cu126","30","checkpoints\transformer_lb252_h21_in5_e30_2a00fcb3a7.history.json"
"transformer-pytorch-fp16-bs8-rep0","finished","-","","","2026-05-29T14:55:35.000Z","3","","12937","pytorch","8","5","3.980493880000211","true","checkpoints\transformer_lb252_h21_in5_e30_2a00fcb3a7.pt","AMD64 Family 25 Model 116 Stepping 1, AuthenticAMD","true","12.6","2015-01-01","0.4005102040816326","21","8.9","0","210","210","210","405","405","405","8188","8188","8188","540.84765625","540.84765625","540.84765625","20","20","20","NVIDIA GeForce RTX 4070 Laptop GPU","4.237","4.237","4.237","4","46","46","46","7.996","25","25","25","3.093400009674951","1.6668129999015946","1.6209500026889143","1.514500007033348","1.866035006969468","2.716902995307466","252","0.07999520003795624","25.529342651367188","transformer","Windows-11-10.0.26200-SP0","100417","72.83349609375","100","fp16","3.12.10","0","0.5412052869796753","20260529-200426_lstm-transformer_fp32-fp16_bs1-8-32","15.288","4935.377393953664","25","[""AAPL"",""MSFT"",""NVDA"",""AMD"",""META"",""GOOGL"",""AMZN"",""SPY"",""QQQ"",""DIA"",""IWM"",""JPM"",""GS"",""BAC"",""XOM"",""CVX"",""SMH"",""TSM"",""VIXY"",""^NSEI"",""RELIANCE.NS"",""TCS.NS"",""INFY.NS"",""CQQQ"",""FXI""]","2.12.0+cu126","30","checkpoints\transformer_lb252_h21_in5_e30_2a00fcb3a7.history.json"
"transformer-pytorch-fp16-bs8-rep1","finished","-","","","2026-05-29T14:56:04.000Z","3","","12937","pytorch","8","5","3.980493880000211","true","checkpoints\transformer_lb252_h21_in5_e30_2a00fcb3a7.pt","AMD64 Family 25 Model 116 Stepping 1, AuthenticAMD","true","12.6","2015-01-01","0.4005102040816326","21","8.9","0","210","210","210","405","405","405","8188","8188","8188","540.84765625","540.84765625","540.84765625","0","0","0","NVIDIA GeForce RTX 4070 Laptop GPU","2.725","2.725","2.725","4","45","45","45","7.996","1","1","1","3.7783000007038936","1.6898819989000913","1.5840999985812232","1.5111999964574352","2.1060200000647455","3.265380999218908","252","0.07999518513679504","25.52910804748535","transformer","Windows-11-10.0.26200-SP0","100417","72.83349609375","100","fp16","3.12.10","1","0.5412052869796753","20260529-200426_lstm-transformer_fp32-fp16_bs1-8-32","15.288","5050.186230140198","25","[""AAPL"",""MSFT"",""NVDA"",""AMD"",""META"",""GOOGL"",""AMZN"",""SPY"",""QQQ"",""DIA"",""IWM"",""JPM"",""GS"",""BAC"",""XOM"",""CVX"",""SMH"",""TSM"",""VIXY"",""^NSEI"",""RELIANCE.NS"",""TCS.NS"",""INFY.NS"",""CQQQ"",""FXI""]","2.12.0+cu126","30","checkpoints\transformer_lb252_h21_in5_e30_2a00fcb3a7.history.json"
"transformer-pytorch-fp16-bs8-rep2","finished","-","","","2026-05-29T14:56:32.000Z","4","","12937","pytorch","8","5","3.980493880000211","true","checkpoints\transformer_lb252_h21_in5_e30_2a00fcb3a7.pt","AMD64 Family 25 Model 116 Stepping 1, AuthenticAMD","true","12.6","2015-01-01","0.4005102040816326","21","8.9","0","210","210","210","405","405","405","8188","8188","8188","540.84765625","540.84765625","540.84765625","5","1.25","0","NVIDIA GeForce RTX 4070 Laptop GPU","4.669","3.84925","3.576","4","45","45","45","7.996","83","20.75","0","3.144399990560487","1.5755529995658435","1.607400001375936","1.0769000073196366","1.7626000131713226","2.649597997369713","252","0.07999518513679504","25.52910423278809","transformer","Windows-11-10.0.26200-SP0","100417","72.83349609375","100","fp16","3.12.10","2","0.5412052869796753","20260529-200426_lstm-transformer_fp32-fp16_bs1-8-32","15.288","4976.981456483758","25","[""AAPL"",""MSFT"",""NVDA"",""AMD"",""META"",""GOOGL"",""AMZN"",""SPY"",""QQQ"",""DIA"",""IWM"",""JPM"",""GS"",""BAC"",""XOM"",""CVX"",""SMH"",""TSM"",""VIXY"",""^NSEI"",""RELIANCE.NS"",""TCS.NS"",""INFY.NS"",""CQQQ"",""FXI""]","2.12.0+cu126","30","checkpoints\transformer_lb252_h21_in5_e30_2a00fcb3a7.history.json"
